Desconto,Lucro
0.2,206.6232
0.1,71.088
0.0,108.6
0.0,215.76
0.0,135.6
0.1,-10.044
0.0,273.24
0.0,323.4
0.0,341.73
0.1,135.855
0.1,217.266
0.3,0.0
0.0,87.84
0.17,49.0104
0.0,325.14
0.0,536.46
0.5,-369.42
0.0,436.77
0.202,-118.11376
0.0,267.15
0.17,129.1704
0.15,20.0392
0.0,628.64
0.0,134.19
0.0,241.2
0.0,519.3
0.4,-464.697
0.0,243.74
0.1,126.564
0.0,88.74
0.2,213.12
0.0,732.6
0.3,-12.849
0.0,375.4296
0.0,267.57
0.2,-411.216
0.0,209.34
0.17,211.7376
0.0,861.24
0.0,228.6
0.1,410.46
0.5,-152.76
0.0,80.3208
0.0,478.38
0.0,387.9
0.2,298.064
0.0,164.88
0.47,-341.3412
0.0,312.66
0.0,19.08
0.0,146.76
0.35,-802.4925
0.1,376.596
0.0,431.76
0.6,-575.25
0.15,354.06
0.35,-478.065
0.2,413.184
0.002,142.6824
0.0,197.88
0.0,148.138
0.1,55.08
0.2,577.304
0.25,-282.555
0.0,236.25
0.0,23.2
0.0,185.52
0.0,526.08
0.2,30.32
0.47,-20.6688
0.15,184.5165
0.0,236.76
0.0,282.0
0.35,-421.5975
0.47,-499.2984
0.1,382.848
0.0,1098.24
0.0,445.41
0.0,50.01
0.0,201.72
0.1,-31.524
0.0,484.44
0.1,83.322
0.0,311.652
0.4,-512.712
0.17,86.6364
0.002,542.6388
0.0,264.6
0.07,269.712
0.2,485.9892
0.0,34.3548
0.0,98.55
0.0,12.72
0.1,-3.978
0.0,198.32
0.2,-10.0196
0.7,-331.96
0.2,98.4802
0.1,419.52
0.0,1313.28
0.0,160.6722
0.5,-443.73
0.07,655.728
0.0,897.84
0.0,503.76
0.0,706.05
0.0,394.38
0.0,26.52
0.07,91.7172
0.0,246.48
0.1,492.624
0.2,100.24
0.2,-205.608
0.2,314.2719
0.0,652.95
0.2,119.996
0.1,124.902
0.1,298.08
0.0,39.42
0.1,-32.472
0.1,551.955
0.1,432.45
0.0,469.44
0.0,95.76
0.0,456.48
0.0,851.8
0.0,412.74
0.0,252.84
0.0,285.6
0.1,391.944
0.0,29.76
0.5,-237.555
0.1,28.917
0.0,28.4
0.0,94.86
0.5,-1345.5
0.5,-257.76
0.0,362.8404
0.0,16.5
0.25,26.6625
0.0,243.84
0.0,121.2
0.0,1031.52
0.1,126.324
0.0,142.485
0.2,148.4946
0.4,-386.3916
0.0,0.0
0.0,611.1
0.0,519.3
0.0,708.12
0.0,925.44
0.3,59.166
0.2,132.524
0.0,207.66
0.2,-102.012
0.1,157.698
0.2,1014.9797
0.1,143.325
0.0,143.982
0.0,224.424
0.0,541.62
0.0,210.66
0.0,266.49
0.0,0.0
0.2,267.6672
0.37,-813.6144
0.0,57.24
0.0,638.46
0.1,559.74
0.07,706.56
0.0,301.968
0.5,-247.125
0.0,378.1674
0.0,78.12
0.1,759.264
0.0,258.696
0.1,-12.96
0.0,741.6
0.0,290.34
0.2,49.4376
0.3,-19.47
0.002,7.05256
0.0,261.18
0.0,1040.55
0.1,174.636
0.0,191.968
0.0,124.02
0.0,698.4
0.0,690.9
0.07,97.3791
0.35,-32.2605
0.15,210.735
0.0,129.9
0.002,176.8124
0.47,-320.229
0.1,725.085
0.2,123.4737
0.4,-52.344
0.002,301.466
0.0,279.36
0.2,51.8312
0.5,-343.455
0.2,75.5424
0.0,174.42
0.0,362.687
0.2,265.4232
0.0,420.3
0.0,381.6
0.35,-385.1055
0.07,302.0628
0.1,36.624
0.0,29.64
0.0,661.4559
0.0,730.26
0.0,618.48
0.4,73.932
0.2,196.686
0.2,224.9925
0.0,101.07
0.15,222.36
0.0,7.9548
0.1,-34.836
0.2,71.772
0.0,193.44
0.0,297.48
0.0,127.26
0.002,134.21196
0.0,314.0384
0.0,371.16
0.0,83.16
0.1,180.414
0.0,130.2
0.0,63.63
0.1,-137.34
0.0,114.9954
0.0,181.32
0.15,-174.87
0.0,140.686
0.07,73.788
0.35,-471.7875
0.17,347.0859
0.0,378.84
0.0,751.9624
0.15,105.474
0.0,751.8
0.0,11.61
0.0,225.36
0.4,-535.32
0.0,183.36
0.0,222.74
0.002,42.9288
0.07,311.8968
0.6,-362.784
0.5,-1097.28
0.1,242.028
0.0,489.42
0.0,51.84
0.2,-58.44
0.3,-297.6848
0.0,393.48
0.1,110.649
0.0,239.58
0.0,55.896
0.2,269.7
0.1,-0.162
0.0,253.372
0.002,166.20768
0.0,73.92
0.0,0.0
0.4,179.9964
0.0,220.56
0.0,98.55
0.27,-56.7567
0.5,-302.355
0.15,225.735
0.0,370.86
0.2,52.9173
0.002,73.465
0.0,408.24
0.0,840.78
0.0,20.1
0.3,-105.3164
0.1,-0.048
0.1,296.331
0.0,793.8
0.2,160.632
0.0,120.33
0.2,228.68
0.25,-153.015
0.0,475.8
0.1,146.088
0.2,54.3528
0.0,455.76
0.0,710.28
0.0,301.14
0.0,96.8544
0.0,344.07
0.0,91.53
0.5,-0.195
0.1,155.169
0.0,267.3
0.0,83.52
0.0,80.3682
0.0,238.653
0.2,-138.14
0.0,287.85
0.0,145.95
0.1,9.972
0.0,331.92
0.0,320.94
0.0,116.872
0.0,583.17
0.0,273.51
0.1,158.529
0.2,58.1796
0.17,836.1225
0.0,407.1
0.0,17.3
0.2,123.02
0.0,1216.02
0.0,235.8
0.4,-463.26
0.0,8.91
0.2,121.832
0.2,160.02
0.0,218.82
0.5,-212.175
0.0,282.42
0.0,383.22
0.2,70.1955
0.4,-209.994
0.1,638.46
0.0,159.87
0.0,22.2
0.0,217.95
0.0,280.32
0.2,40.8006
0.0,43.44
0.2,78.7671
0.2,113.94
0.0,165.34
0.0,433.92
0.2,-325.572
0.0,112.2
0.1,445.23
0.0,223.92
0.0,355.92
0.4,95.004
0.35,-141.669
0.0,123.36
0.15,-136.86
0.0,373.68
0.0,621.9744
0.1,345.15
0.0,301.14
0.0,200.04
0.0,61.68
0.1,-75.546
0.0,165.42
0.0,0.0
0.0,170.73
0.3,-51.984
0.1,24.894
0.1,275.583
0.1,679.32
0.0,170.4
0.0,190.92
0.0,215.46
0.1,161.9674
0.15,-153.36
0.0,130.56
0.15,143.556
0.0,394.212
0.0,45.9
0.0,21.12
0.2,38.9975
0.0,174.36
0.0,106.92
0.0,47.7
0.15,165.618
0.1,132.588
0.5,-303.78
0.17,320.4504
0.0,144.9
0.0,413.88
0.2,-71.0
0.2,228.0
0.2,67.488
0.0,179.01
0.0,470.82
0.1,-38.568
0.0,369.27
0.17,372.5604
0.0,13.12
0.0,503.7822
0.0,92.88
0.32,-36.1176
0.2,-67.941
0.0,208.98
0.2,726.5619
0.0,11.61
0.1,235.521
0.1,38.784
0.1,405.423
0.1,-39.84
0.4,-192.0468
0.0,77.13
0.2,211.4955
0.2,138.404
0.2,-93.42
0.0,785.52
0.002,134.21196
0.2,-52.02
0.0,681.44
0.0,297.0
0.4,-339.705
0.0,712.8
0.07,624.3135
0.2,-203.06
0.4,50.06
0.1,63.9
0.2,215.9973
0.1,46.44
0.4,-256.288
0.002,202.63968
0.5,-382.455
0.0,129.0
0.7,-462.8624
0.07,118.5945
0.0,110.76
0.0,884.46
0.002,-2.1208
0.0,741.6
0.0,121.7601
0.0,133.98
0.17,45.4671
0.35,-314.8515
0.0,527.04
0.0,121.2
0.0,356.4
0.8,-2929.4845
0.3,-155.097
0.0,132.96
0.0,0.0
0.15,41.805
0.0,368.82
0.0,218.34
0.0,125.28
0.002,404.61456
0.0,200.34
0.0,561.96
0.2,76.0116
0.0,532.8
0.4,-0.08
0.2,148.704
0.0,208.11
0.1,413.49
0.0,102.84
0.0,366.3
0.0,786.96
0.2,218.208
0.0,253.26
0.0,469.35
0.4,-411.328
0.1,56.358
0.17,-222.7698
0.0,145.0
0.2,0.0
0.0,270.72
0.1,142.254
0.0,87.84
0.2,59.493
0.47,-90.9045
0.3,-95.67
0.15,534.213
0.1,444.297
0.1,-190.125
0.37,123.591
0.0,72.21
0.17,-127.077
0.4,-255.7425
0.5,-19.74
0.25,-172.125
0.0,86.4
0.27,-165.4659
0.4,-209.296
0.5,-12.6
0.0,213.66
0.1,-105.456
0.0,616.95
0.0,580.05
0.0,94.8
0.47,-878.7684
0.3,109.089
0.002,212.17488
0.1,197.772
0.0,421.0824
0.0,15.78
0.0,665.76
0.0,782.28
0.0,286.3836
0.0,521.16
0.7,-1065.372
0.0,44.46
0.0,204.7682
0.7,-1306.5504
0.0,93.6
0.1,185.076
0.1,652.2
0.5,-414.18
0.0,51.42
0.1,140.396
0.15,75.5937
0.0,163.38
0.202,-9.77508
0.0,128.31
0.0,156.96
0.0,160.1586
0.002,180.74568
0.0,113.94
0.2,762.594
0.0,226.05
0.37,-142.7556
0.37,-437.2728
0.1,867.027
0.0,96.21
0.0,162.88
0.0,43.68
0.6,-1842.096
0.0,892.2
0.0,82.8
0.1,472.836
0.0,422.51
0.0,322.62
0.0,93.32
0.1,227.097
0.0,337.26
0.0,78.84
0.0,291.6
0.1,38.925
0.002,145.5894
0.402,-77.24556
0.0,64.44
0.1,-31.44
0.7,-1864.095
0.0,133.36
0.0,179.64
0.0,125.64
0.1,110.412
0.4,-314.904
0.0,133.2
0.0,144.42
0.1,-6.549
0.0,92.43
0.0,213.7044
0.5,-312.375
0.1,71.58
0.2,53.7544
0.15,113.9625
0.0,165.2868
0.0,168.63
0.4,86.76
0.0,0.0
0.1,206.685
0.0,41.4
0.4,-166.47
0.0,485.28
0.0,494.9725
0.1,608.244
0.0,118.17
0.35,-182.349
0.0,714.96
0.17,238.9779
0.3,-488.916
0.5,-340.98
0.0,45.36
0.0,28.32
0.0,449.88
0.7,-1109.55
0.35,206.301
0.1,328.779
0.1,-68.058
0.1,262.39
0.0,533.04
0.002,587.1612
0.0,534.42
0.0,90.0
0.0,134.56
0.2,-166.152
0.1,194.427
0.0,79.0
0.0,252.0
0.0,143.52
0.0,93.0
0.27,-110.4003
0.1,242.112
0.2,88.485
0.2,149.148
0.0,433.26
0.0,297.0
0.002,36.93048
0.4,-156.88
0.0,96.72
0.0,499.8
0.0,386.835
0.3,-19.2588
0.0,203.5644
0.0,238.98
0.0,458.04
0.1,304.884
0.2,33.8517
0.0,279.96
0.0,178.38
0.6,-786.1
0.0,139.2
0.0,540.72
0.0,32.22
0.0,116.76
0.2,89.997
0.7,-865.296
0.5,-1242.975
0.5,-1147.65
0.1,-10.128
0.2,-275.634
0.65,-642.852
0.4,-289.836
0.1,219.186
0.2,-25.049
0.0,608.55
0.0,132.06
0.0,153.36
0.0,58.08
0.0,433.44
0.1,482.685
0.0,287.56
0.2,-110.49
0.0,522.48
0.1,-149.364
0.35,-241.2
0.0,55.896
0.4,-89.089
0.0,80.1
0.1,29.94
0.3,-226.464
0.0,198.429
0.4,-191.84
0.0,268.38
0.4,-980.544
0.0,224.4426
0.0,43.736
0.002,308.94836
0.0,0.0
0.6,-1293.792
0.0,595.3
0.17,-77.8464
0.0,230.85
0.0,496.32
0.0,179.7
0.1,86.529
0.0,0.0
0.0,383.931
0.0,728.28
0.0,1379.977
0.6,-1580.46
0.0,303.3408
0.0,130.2
0.0,352.296
0.1,432.645
0.15,119.0835
0.002,356.61344
0.0,12.6
0.4,-297.864
0.0,371.7
0.002,526.0892
0.0,496.0725
0.0,167.04
0.1,15.57
0.0,343.65
0.0,70.32
0.4,-199.328
0.1,98.676
0.5,-376.335
0.17,114.2478
0.47,-692.9388
0.0,24.72
0.0,494.85
0.7,-3399.98
0.0,126.0558
0.0,275.478
0.0,0.0
0.0,98.16
0.2,-200.08
0.0,346.32
0.27,143.088
0.0,1068.84
0.3,-43.4352
0.32,-437.5404
0.0,730.26
0.0,229.05
0.1,-0.081
0.0,512.4
0.57,-609.6438
0.0,37.05
0.0,0.0
0.0,535.5
0.17,59.9922
0.1,-35.52
0.0,66.42
0.0,40.6
0.0,280.8
0.0,128.25
0.5,-435.24
0.4,-678.276
0.0,198.54
0.0,549.54
0.0,155.0
0.0,359.64
0.3,-63.3765
0.17,-94.3248
0.0,100.122
0.2,-114.99
0.2,-775.376
0.1,152.418
0.1,60.291
0.35,-456.174
0.2,50.396
0.0,118.8
0.002,680.60136
0.4,121.2
0.0,338.46
0.0,146.76
0.0,151.62
0.0,249.48
0.2,143.9968
0.1,18.396
0.0,118.38
0.6,-996.78
0.3,-220.419
0.0,561.564
0.0,323.946
0.1,157.698
0.0,544.4175
0.0,177.12
0.0,208.56
0.0,337.26
0.0,287.52
0.17,168.2928
0.0,84.0
0.0,21.72
0.1,107.346
0.4,-296.136
0.0,60.0
0.0,452.76
0.2,56.352
0.0,164.4
0.0,246.72
0.0,184.08
0.15,231.216
0.002,103.8798
0.6,-361.944
0.0,341.16
0.0,394.8
0.0,326.76
0.2,50.3988
0.0,359.91
0.15,-95.994
0.2,-31.843
0.0,104.568
0.0,116.52
0.0,321.0
0.2,170.48
0.0,73.95
0.0,319.14
0.15,-31.491
0.0,139.32
0.1,1018.98
0.0,200.8638
0.0,213.36
0.0,571.95
0.1,310.95
0.2,49.216
0.0,214.29
0.2,-93.504
0.2,50.12
0.0,770.352
0.1,113.505
0.4,-408.016
0.0,201.66
0.0,294.671
0.2,23.84
0.4,-26.376
0.0,108.3
0.0,111.72
0.0,468.48
0.0,200.04
0.0,398.88
0.002,269.74304
0.5,-538.275
0.1,306.657
0.0,142.74
0.0,104.88
0.35,187.119
0.0,350.28
0.4,-108.3348
0.2,7.1196
0.15,404.628
0.1,135.054
0.0,274.68
0.2,135.03
0.0,419.8185
0.0,539.925
0.1,-50.976
0.0,623.4
0.0,115.74
0.2,223.9936
0.0,436.94
0.15,31.896
0.0,299.28
0.0,441.36
0.0,44.73
0.2,38.0864
0.0,167.79
0.0,276.6
0.0,314.19
0.0,350.55
0.6,-424.56
0.0,228.96
0.0,84.45
0.0,239.49
0.15,75.8775
0.2,82.728
0.65,-535.227
0.0,566.73
0.0,394.268
0.1,-57.435
0.0,72.72
0.2,57.024
0.0,319.26
0.0,178.91
0.37,39.8646
0.1,11.835
0.4,-653.2834
0.1,-30.888
0.0,603.24
0.0,197.85
0.0,185.5
0.1,142.344
0.6,-615.192
0.15,314.8125
0.15,135.9315
0.0,220.56
0.002,102.92952
0.0,423.78
0.2,-57.951
0.0,49.58
0.1,-81.927
0.3,3.915
0.2,89.2224
0.6,-419.076
0.15,339.8925
0.0,158.1
0.0,598.56
0.2,50.76
0.0,0.0
0.4,-81.664
0.0,139.32
0.0,959.22
0.0,231.3
0.4,-421.74
0.002,240.99292
0.0,1127.49
0.3,-277.155
0.4,-471.024
0.0,192.6
0.2,242.78
0.0,34.2
0.0,171.81
0.4,-199.77
0.0,24.75
0.0,229.3018
0.5,-520.335
0.1,227.373
0.1,284.085
0.2,70.5564
0.0,268.05
0.0,169.92
0.1,572.925
0.4,-358.488
0.0,73.95
0.5,-447.15
0.0,34.56
0.0,405.54
0.0,55.17
0.0,252.59
0.0,295.88
0.0,251.04
0.1,212.832
0.47,-472.5675
0.1,-34.11
0.15,-111.4995
0.0,119.52
0.002,62.38584
0.1,362.784
0.35,206.199
0.0,0.0
0.17,9.2664
0.0,59.52
0.0,95.88
0.5,-364.08
0.0,95.76
0.4,-219.856
0.0,236.04
0.1,-8.475
0.0,328.23
0.0,120.82
0.15,-18.54
0.0,170.94
0.1,214.857
0.7,-430.728
0.1,70.728
0.4,-536.448
0.0,370.32
0.0,7.2
0.0,87.3
0.07,223.344
0.2,-36.432
0.1,86.202
0.4,-250.396
0.1,321.24
0.0,431.82
0.1,-32.712
0.5,-525.6405
0.0,4.48
0.1,-127.215
0.0,78.78
0.47,-646.0974
0.0,64.8
0.0,184.08
0.4,-81.024
0.1,856.98
0.1,874.167
0.4,72.408
0.15,385.776
0.0,293.4
0.5,-276.12
0.4,-0.064
0.1,166.17
0.0,87.76
0.0,284.76
0.1,638.46
0.0,299.44
0.3,-163.5767
0.2,-205.608
0.0,659.98
0.0,177.6
0.1,486.045
0.1,166.104
0.0,177.7
0.0,145.08
0.0,45.0
0.3,-36.288
0.25,-343.5975
0.15,95.3775
0.2,121.99
0.17,364.23
0.0,134.73
0.2,192.024
0.2,100.196
0.0,488.1
0.402,-3.40592
0.0,406.56
0.0,98.85
0.0,204.66
0.4,-294.816
0.0,535.2
0.1,104.304
0.1,-80.55
0.002,188.78508
0.0,9.9
0.2,-8.4294
0.4,-480.2032
0.1,255.432
0.0,182.13
0.1,66.564
0.4,-153.0
0.0,33.18
0.5,-58.56
0.0,609.84
0.0,164.88
0.4,-63.104
0.002,375.7774
0.3,-169.637
0.002,164.3514
0.0,248.04
0.1,190.134
0.0,57.96
0.1,61.452
0.0,48.24
0.1,101.958
0.0,106.6248
0.0,276.99
0.5,-235.35
0.0,157.05
0.0,280.26
0.27,105.5136
0.2,-5.22
0.0,116.4
0.1,-44.94
0.0,81.6
0.0,304.56
0.0,281.25
0.0,431.1
0.0,72.0
0.15,-62.4105
0.0,711.0
0.1,110.997
0.3,183.636
0.0,179.1
0.0,526.2
0.6,-1235.052
0.0,46.71
0.0,323.19
0.0,316.2
0.2,53.997
0.1,110.91
0.0,510.636
0.1,235.377
0.0,235.04
0.0,15.84
0.002,-2.1322
0.1,309.444
0.0,18.9
0.0,94.62
0.1,27.54
0.0,382.2
0.002,126.7194
0.0,63.0
0.6,-411.48
0.0,23.58
0.0,225.264
0.2,255.234
0.0,635.495
0.0,364.44
0.0,204.82
0.0,371.04
0.4,-657.804
0.4,208.98
0.5,-544.77
0.4,-319.464
0.0,18.48
0.0,376.53
0.0,246.36
0.07,-106.47
0.1,-71.232
0.1,230.1
0.2,84.502
0.3,-39.5118
0.0,5.64
0.5,-495.0
0.2,33.3576
0.0,258.12
0.0,8.19
0.2,-2.6997
0.0,113.848
0.002,21.27924
0.1,503.316
0.002,69.7374
0.0,188.1404
0.0,302.7
0.002,277.53488
0.1,99.36
0.1,60.6
0.1,179.676
0.0,67.44
0.0,429.75
0.0,356.58
0.4,62.184
0.0,88.8
0.0,12.48
0.0,162.24
0.1,407.988
0.0,434.4
0.1,91.56
0.1,170.559
0.2,44.2425
0.4,-331.38
0.0,96.48
0.0,33.18
0.1,215.592
0.0,196.35
0.1,-8.475
0.1,576.375
0.1,277.74
0.0,185.04
0.4,-446.712
0.1,198.882
0.0,25.65
0.1,-32.436
0.4,-435.168
0.0,182.82
0.15,-24.99
0.1,288.96
0.0,512.4
0.1,-101.424
0.17,-290.3022
0.0,308.7
0.0,187.3976
0.5,-357.9
0.0,36.9
0.0,107.76
0.0,323.4
0.1,218.715
0.0,141.66
0.0,0.0
0.7,-720.372
0.0,17.44
0.0,420.72
0.0,26.4
0.0,68.04
0.0,55.896
0.002,264.77304
0.0,264.32
0.4,-438.984
0.15,-60.2805
0.0,119.34
0.3,0.0
0.0,122.3856
0.7,-1150.83
0.002,93.1088
0.002,43.08556
0.0,114.6285
0.2,332.288
0.2,-23.0352
0.1,-0.189
0.0,189.18
0.0,54.0
0.0,0.0
0.0,390.8
0.2,168.744
0.27,-119.6712
0.0,64.56
0.0,249.84
0.15,-111.6225
0.0,91.17
0.2,111.3024
0.1,102.4998
0.0,16.98
0.2,-208.02
0.0,388.8
0.0,101.79
0.0,262.08
0.0,77.04
0.0,30.0
0.3,-29.2776
0.0,222.96
0.0,239.04
0.0,153.93
0.0,132.96
0.2,-0.036
0.0,86.76
0.0,233.64
0.0,420.28
0.0,197.9208
0.3,151.695
0.0,517.56
0.0,28.14
0.0,157.1292
0.0,49.2723
0.2,28.4364
0.1,-10.026
0.0,187.74
0.0,225.9
0.1,-16.176
0.0,148.74
0.2,-76.748
0.3,93.846
0.0,348.81
0.0,135.36
0.1,83.853
0.27,-232.5
0.402,-24.36264
0.0,70.74
0.0,143.97
0.0,335.64
0.0,238.0
0.0,49.35
0.1,247.062
0.35,-56.43
0.1,43.857
0.0,499.8
0.0,119.76
0.4,-263.9967
0.4,-219.36
0.25,308.4975
0.2,108.36
0.1,311.994
0.0,113.64
0.2,-28.9568
0.0,226.3626
0.2,-225.504
0.4,-69.89
0.4,52.308
0.002,266.35588
0.002,156.91056
0.17,-10.7331
0.2,99.336
0.0,220.08
0.0,46.35
0.2,-107.68
0.1,414.6
0.0,29.34
0.3,-234.846
0.2,224.028
0.0,257.712
0.3,-21.0686
0.0,293.4
0.0,1046.16
0.0,270.72
0.4,-1002.7836
0.0,132.64
0.0,317.16
0.2,314.2719
0.0,51.75
0.0,324.0
0.0,248.04
0.2,20.196
0.0,78.72
0.0,1906.485
0.0,12.6
0.0,176.04
0.4,-352.32
0.0,9.87
0.07,268.8039
0.0,128.4
0.1,154.23
0.1,2.718
0.17,-62.3862
0.4,-153.98
0.0,155.25
0.5,-887.04
0.0,45.9
0.3,-42.747
0.0,258.15
0.15,252.9
0.25,164.565
0.0,136.08
0.0,285.72
0.0,340.56
0.0,349.56
0.0,407.1288
0.0,372.06
0.0,107.22
0.0,90.12
0.2,-299.8116
0.002,57.3106
0.0,0.0
0.17,65.934
0.0,227.7
0.1,740.178
0.0,20.16
0.15,-68.1525
0.0,312.9
0.4,-257.604
0.2,238.236
0.0,101.28
0.0,254.56
0.0,72.0
0.17,658.668
0.002,-1.60736
0.0,311.7
0.1,320.715
0.0,167.979
0.0,94.56
0.2,131.2785
0.32,-67.6704
0.07,625.8636
0.0,583.68
0.0,163.56
0.0,852.24
0.0,68.1
0.0,57.36
0.0,153.45
0.002,441.2884
0.1,36.171
0.8,-2380.35
0.0,96.72
0.2,42.747
0.0,117.1296
0.0,582.232
0.4,-447.5947
0.0,89.94
0.3,-35.9058
0.15,-49.332
0.402,-40.7116
0.17,593.7582
0.0,65.1
0.1,20.538
0.0,259.86
0.2,59.998
0.0,203.85
0.25,8.685
0.07,43.8486
0.2,-41.52
0.0,65.7
0.1,222.624
0.0,211.32
0.0,552.24
0.0,307.23
0.0,468.96
0.0,629.01
0.0,162.9
0.0,36.12
0.5,-25.68
0.15,-24.2715
0.3,210.15
0.0,563.85
0.1,216.888
0.2,81.5949
0.25,333.585
0.15,-172.287
0.15,208.26
0.0,99.16
0.2,57.26
0.0,39.54
0.0,260.58
0.0,405.0
0.0,14.76
0.17,232.0011
0.17,-82.8384
0.0,50.4
0.0,459.396
0.0,212.1876
0.2,0.0
0.1,150.264
0.17,-26.7192
0.2,97.0137
0.0,49.5
0.0,35.16
0.0,107.76
0.0,250.38
0.0,282.32
0.0,190.92
0.0,365.64
0.0,552.44
0.0,54.75
0.4,14.6
0.0,388.8128
0.0,251.88
0.1,631.296
0.15,128.592
0.0,73.5
0.0,87.3
0.0,49.28
0.15,379.428
0.5,-127.68
0.0,155.68
0.0,227.82
0.1,76.086
0.15,25.1979
0.0,157.4875
0.2,85.787
0.202,109.4856
0.0,97.56
0.0,10.8248
0.2,-8.0775
0.2,149.148
0.0,357.48
0.0,657.6
0.1,36.171
0.0,103.2
0.0,247.485
0.0,34.05
0.0,334.08
0.402,-260.121
0.0,398.16
0.0,69.03
0.2,118.9965
0.0,235.04
0.1,45.504
0.1,112.725
0.0,357.0
0.1,-0.084
0.1,382.632
0.1,395.544
0.0,5.22
0.15,-0.0405
0.0,488.4
0.32,-96.4704
0.0,222.72
0.0,79.86
0.2,-125.766
0.1,8.604
0.0,220.48
0.0,650.28
0.0,91.14
0.0,199.92
0.2,80.843
0.0,266.4
0.0,227.205
0.002,459.06056
0.0,106.53
0.0,250.305
0.0,397.35
0.1,39.75
0.3,-71.8116
0.0,223.16
0.1,101.868
0.1,7.362
0.0,179.28
0.0,362.835
0.0,560.52
0.07,-41.334
0.0,423.45
0.7,-1020.108
0.0,67.32
0.0,238.653
0.0,657.75
0.0,279.96
0.0,80.04
0.1,7.776
0.4,-137.664
0.5,-91.44
0.7,-890.178
0.3,-34.9176
0.27,-259.3944
0.47,-301.8012
0.0,86.88
0.15,-31.491
0.07,270.9474
0.2,-73.8192
0.0,7.38
0.0,280.92
0.0,116.0
0.1,87.264
0.0,11.34
0.2,56.7
0.0,161.16
0.0,228.84
0.1,145.887
0.0,84.42
0.1,213.24
0.0,83.4
0.0,158.529
0.0,365.64
0.0,9.72
0.6,-590.904
0.0,262.71
0.0,180.0
0.0,213.96
0.0,137.04
0.0,210.78
0.0,39.06
0.0,399.84
0.0,406.7154
0.1,138.78
0.1,-42.504
0.65,-235.773
0.0,168.96
0.0,156.12
0.0,20.1
0.0,297.6435
0.0,300.78
0.2,25.245
0.0,0.0
0.0,139.56
0.0,79.68
0.1,-75.672
0.0,135.24
0.0,42.84
0.0,35.01
0.002,202.30728
0.0,572.55
0.4,59.22
0.0,303.48
0.0,0.0
0.0,702.75
0.55,-387.864
0.2,-59.8356
0.1,17.787
0.0,216.32
0.1,129.36
0.2,50.098
0.0,238.77
0.0,240.84
0.17,215.0304
0.0,208.44
0.6,-690.3
0.002,168.79008
0.1,-56.715
0.2,-65.884
0.0,57.6
0.1,69.636
0.0,263.04
0.0,197.16
0.1,-41.52
0.0,27.0
0.1,8.28
0.0,525.6
0.1,217.224
0.0,78.96
0.0,226.8
0.0,199.8
0.0,114.75
0.4,-542.328
0.0,35.7
0.0,332.7
0.1,834.552
0.2,109.3365
0.002,566.55264
0.0,183.36
0.0,301.98
0.0,8.28
0.7,-819.376
0.1,243.096
0.0,73.08
0.0,33.0
0.1,1130.346
0.25,-77.04
0.0,215.73
0.0,17.58
0.2,287.982
0.2,51.1485
0.5,-306.36
0.0,123.69
0.0,201.312
0.0,173.0316
0.4,-133.668
0.0,218.2518
0.1,-41.796
0.002,462.35336
0.1,173.7408
0.0,757.4112
0.0,43.44
0.4,-328.032
0.002,17.27328
0.0,116.1
0.0,164.6316
0.15,111.15
0.4,-362.556
0.0,292.8
0.0,193.14
0.5,-308.58
0.1,111.69
0.0,69.66
0.0,34.56
0.0,73.8
0.2,64.6272
0.2,88.1804
0.1,246.456
0.3,-160.2952
0.0,72.0
0.0,648.6
0.0,200.25
0.0,136.05
0.0,134.4
0.0,163.1898
0.0,10.5
0.402,-264.84912
0.3,330.048
0.2,-62.7725
0.0,182.28
0.0,61.62
0.0,83.88
0.2,71.772
0.2,50.396
0.0,264.66
0.0,235.8
0.7,-643.71
0.1,214.74
0.0,315.99
0.3,-255.96
0.1,77.748
0.1,-0.009
0.6,-416.52
0.2,-75.5958
0.3,-5.524
0.0,119.0
0.4,-216.384
0.0,585.6
0.5,-227.88
0.2,-172.7328
0.4,-150.732
0.2,107.802
0.0,215.64
0.0,334.1142
0.17,-134.8956
0.0,36.36
0.0,229.98
0.0,41.46
0.1,201.864
0.6,-140.724
0.0,633.22
0.0,29.54
0.0,129.06
0.402,-164.2672
0.5,-621.27
0.6,-1694.592
0.1,117.81
0.0,88.83
0.0,264.6
0.6,-701.352
0.0,12.24
0.1,309.444
0.15,-36.294
0.1,613.836
0.2,31.2
0.0,4.2
0.002,150.92392
0.1,-0.021
0.0,171.12
0.002,220.65176
0.2,41.232
0.0,85.77
0.0,79.28
0.0,84.24
0.5,-152.82
0.0,90.84
0.2,71.99
0.0,646.38
0.0,395.58
0.0,406.56
0.07,393.4368
0.37,-337.2948
0.0,229.2
0.0,179.4
0.0,91.98
0.0,371.316
0.0,171.15
0.0,357.12
0.0,91.38
0.17,171.4185
0.1,88.044
0.1,127.944
0.1,246.852
0.27,-109.9365
0.0,122.16
0.0,18.06
0.1,23.49
0.0,341.28
0.1,-37.83
0.0,31.35
0.1,141.888
0.0,443.94
0.07,435.888
0.002,85.7746
0.0,26.55
0.1,-96.255
0.1,7.26
0.0,334.86
0.1,39.24
0.0,1114.512
0.0,357.18
0.002,279.07728
0.0,43.2
0.2,38.56
0.0,10.5
0.0,300.78
0.0,7.1864
0.1,13.617
0.0,175.86
0.65,-813.393
0.2,124.485
